nombre,lat,lon,capa,fid,elaborado,supervisor
AMS-64,-8.111531943465167,-79.01357665332594,Puntos_Paraderos,63,Anthony Alvarado,Junior Lozano
AMS-65,-8.109414943273398,-79.0123163568563,Puntos_Paraderos,64,Anthony Alvarado,Junior Lozano
AMS-66,-8.108906830806852,-79.01233931857978,Puntos_Paraderos,65,Anthony Alvarado,Junior Lozano
ANBE-373,-8.114119961390905,-79.00665306288539,Puntos_Paraderos,372,Anthony Alvarado,Junior Lozano
ANBE-374,-8.114042382151,-79.00659476044332,Puntos_Paraderos,373,Anthony Alvarado,Junior Lozano
ANBE-375,-8.110952882028108,-79.00708656646853,Puntos_Paraderos,374,Anthony Alvarado,Junior Lozano
ANBE-376,-8.108663135777787,-79.00748502101933,Puntos_Paraderos,375,Anthony Alvarado,Junior Lozano
ANTO-346,-8.116144970807925,-79.04369518600686,Puntos_Paraderos,345,Darwin Agreda,Junior Lozano
ANTO-347,-8.113666200647513,-79.04188032743212,Puntos_Paraderos,346,Darwin Agreda,Junior Lozano
ANTO-348,-8.113385721775758,-79.04130499534074,Puntos_Paraderos,347,Darwin Agreda,Junior Lozano
ANTO-349,-8.111582066422546,-79.04028508414615,Puntos_Paraderos,348,Darwin Agreda,Junior Lozano
ANTO-350,-8.11096582915605,-79.03976296573977,Puntos_Paraderos,349,Darwin Agreda,Junior Lozano
AVOC-451,-8.089472483180918,-79.0238086150499,Puntos_Paraderos,450,Piero Guevara,Junior Lozano
AVOC-452,-8.091412945016373,-79.02451931148909,Puntos_Paraderos,451,Piero Guevara,Junior Lozano
AVOC-453,-8.09154943008169,-79.0245237537281,Puntos_Paraderos,452,Piero Guevara,Junior Lozano
AVOC-454,-8.089512644556542,-79.0239216013488,Puntos_Paraderos,453,Piero Guevara,Junior Lozano
BLPAS-447,-8.104697900433546,-79.007772559364,Puntos_Paraderos,446,Alfonso Castillo,Junior Lozano
BLPAS-448,-8.103805730759088,-79.0093810154692,Puntos_Paraderos,447,Alfonso Castillo,Junior Lozano
C20-529,-8.121149599500713,-79.01306335103213,Puntos_Paraderos,528,Angela Malca,Junior Lozano
CA-490,-8.104861587545527,-79.00964822346047,Puntos_Paraderos,489,Anthony Alvarado,Junior Lozano
CA-491,-8.10528214328916,-79.00889754625652,Puntos_Paraderos,490,Anthony Alvarado,Junior Lozano
CALCUC-524,-8.122601052719038,-79.02085851989501,Puntos_Paraderos,523,Piero Guevara,Junior Lozano
CALCUC-525,-8.123718270139724,-79.01967566347396,Puntos_Paraderos,524,Piero Guevara,Junior Lozano
CAR-532,-8.103328542229816,-79.0197007700295,Puntos_Paraderos,531,Piero Guevara,Junior Lozano
CAR-533,-8.105069598777952,-79.021373762107,Puntos_Paraderos,532,Piero Guevara,Junior Lozano
CARE-400,-8.097299548109554,-79.00283809979163,Puntos_Paraderos,399,Alfonso Castillo,Junior Lozano
CARE-401,-8.097037986965624,-79.00286558686003,Puntos_Paraderos,400,Alfonso Castillo,Junior Lozano
CARE-402,-8.09426301583718,-79.00025110580525,Puntos_Paraderos,401,Alfonso Castillo,Junior Lozano
CARE-403,-8.09435130940265,-79.00058839222389,Puntos_Paraderos,402,Alfonso Castillo,Junior Lozano
CARW-305,-8.115042778763033,-79.00767840918746,Puntos_Paraderos,304,Claudia Alvarado,Junior Lozano
CARW-306,-8.11517012390948,-79.00784008415422,Puntos_Paraderos,305,Claudia Alvarado,Junior Lozano
CARW-307,-8.114921373441392,-79.01058196454099,Puntos_Paraderos,306,Claudia Alvarado,Junior Lozano
CARW-308,-8.114985407074004,-79.01073586922706,Puntos_Paraderos,307,Claudia Alvarado,Junior Lozano
CARW-309,-8.114683024309285,-79.01230823902863,Puntos_Paraderos,308,Claudia Alvarado,Junior Lozano
CARW-310,-8.114696123870944,-79.0125879293671,Puntos_Paraderos,309,Claudia Alvarado,Junior Lozano
CARW-311,-8.114337007391924,-79.01446279339558,Puntos_Paraderos,310,Claudia Alvarado,Junior Lozano
CARW-312,-8.114406645563605,-79.01445560226239,Puntos_Paraderos,311,Claudia Alvarado,Junior Lozano
CEV-172,-8.112785782954903,-79.0196636788307,Puntos_Paraderos,171,Gustavo Sevillano,Junior Lozano
CEV-173,-8.10404405349706,-79.01209976219067,Puntos_Paraderos,172,Brando Acosta,Junior Lozano
CEV-174,-8.104387265149976,-79.01260938422801,Puntos_Paraderos,173,Brando Acosta,Junior Lozano
CEV-175,-8.106150132166112,-79.0138854446137,Puntos_Paraderos,174,Brando Acosta,Junior Lozano
CEV-176,-8.10673837110707,-79.01457164470978,Puntos_Paraderos,175,Brando Acosta,Junior Lozano
CEV-177,-8.108018541933058,-79.01549544092236,Puntos_Paraderos,176,Brando Acosta,Junior Lozano
CEV-178,-8.107915640380009,-79.01563358013416,Puntos_Paraderos,177,Brando Acosta,Junior Lozano
CEV-179,-8.110476433410678,-79.01763953344813,Puntos_Paraderos,178,Brando Acosta,Junior Lozano
CEV-180,-8.096270887556589,-79.00546197084135,Puntos_Paraderos,179,Brando Acosta,Junior Lozano
CEV-181,-8.09934325723236,-79.0080925416857,Puntos_Paraderos,180,Brando Acosta,Junior Lozano
CEV-182,-8.102125836309503,-79.01038817741843,Puntos_Paraderos,181,Brando Acosta,Junior Lozano
CEV-183,-8.110688573201093,-79.01810230231133,Puntos_Paraderos,182,Brando Acosta,Junior Lozano
CEV-184,-8.095959862816352,-79.00553673411972,Puntos_Paraderos,183,Alfonso Castillo,Junior Lozano
CEV-185,-8.09911140969774,-79.00820323672463,Puntos_Paraderos,184,Brando Acosta,Junior Lozano
CEV-186,-8.101761377094395,-79.01040628751693,Puntos_Paraderos,185,Brando Acosta,Junior Lozano
CEV-187,-8.089378542336428,-78.9996425837275,Puntos_Paraderos,186,Brando Acosta,Junior Lozano
CEV-188,-8.092977420349923,-79.00266275063312,Puntos_Paraderos,187,Alfonso Castillo,Junior Lozano
CEV-189,-8.08905689773269,-78.9997599263881,Puntos_Paraderos,188,Brando Acosta,Junior Lozano
CEV-190,-8.090863308116655,-79.002788812651,Puntos_Paraderos,189,Alfonso Castillo,Junior Lozano
CEV-191,-8.092525790230082,-79.0038956117434,Puntos_Paraderos,190,Alfonso Castillo,Junior Lozano
CHCH-526,-8.089920933677075,-78.99369008388024,Puntos_Paraderos,525,Brando Acosta,Junior Lozano
CONT-377,-8.118266254196195,-79.00540195554525,Puntos_Paraderos,376,Angela Malca,Junior Lozano
CONT-378,-8.118538484986873,-79.00588960034847,Puntos_Paraderos,377,Anthony Alvarado,Junior Lozano
CONT-379,-8.119706431797981,-79.00635950036795,Puntos_Paraderos,378,Anthony Alvarado,Junior Lozano
CONT-380,-8.120002170273763,-79.00695864252728,Puntos_Paraderos,379,Anthony Alvarado,Junior Lozano
CONT-381,-8.120870789441597,-79.00790546129237,Puntos_Paraderos,380,Anthony Alvarado,Junior Lozano
CONT-382,-8.12077784918512,-79.00863904442888,Puntos_Paraderos,381,Anthony Alvarado,Junior Lozano
CONT-383,-8.121657752491055,-79.00957571654614,Puntos_Paraderos,382,Anthony Alvarado,Junior Lozano
CORT-457,-8.09659926896314,-79.05561314012988,Puntos_Paraderos,456,Brando Acosta,Junior Lozano
COSR-332,-8.122104992505026,-79.02814440177877,Puntos_Paraderos,331,Monica Velasquez,Junior Lozano
COSR-333,-8.125082900737027,-79.03031920884747,Puntos_Paraderos,332,Chris Larco,Junior Lozano
COSR-334,-8.122055065882252,-79.0283240896964,Puntos_Paraderos,333,Chris Larco,Junior Lozano
COSR-335,-8.126125776538728,-79.03032128859451,Puntos_Paraderos,334,Gustavo Sevillano,Junior Lozano
COSR-336,-8.119740628296173,-79.0265008826922,Puntos_Paraderos,335,Gustavo Sevillano,Junior Lozano
COSR-337,-8.119353640441902,-79.02605933666251,Puntos_Paraderos,336,Gustavo Sevillano,Junior Lozano
COVIC-428,-8.111834418638303,-79.0470568893752,Puntos_Paraderos,427,Piero Guevara,Junior Lozano
COVIC-429,-8.11182513158458,-79.04496087056027,Puntos_Paraderos,428,Piero Guevara,Junior Lozano
COVIC-430,-8.110736840048078,-79.04458285444217,Puntos_Paraderos,429,Piero Guevara,Junior Lozano
COVIC-431,-8.109099614626327,-79.04559518810602,Puntos_Paraderos,430,Piero Guevara,Junior Lozano
COVIC-432,-8.109148135870392,-79.04427289310738,Puntos_Paraderos,431,Piero Guevara,Junior Lozano
COVIC-433,-8.108086500243024,-79.04392783567229,Puntos_Paraderos,432,Piero Guevara,Junior Lozano
COVIC-434,-8.113836806822032,-79.04655307286575,Puntos_Paraderos,433,Piero Guevara,Junior Lozano
CRIS-488,-8.09454448963887,-79.04255424055134,Puntos_Paraderos,487,Brando Acosta,Junior Lozano
CRIS-489,-8.092052346742022,-79.04200368282558,Puntos_Paraderos,488,Brando Acosta,Junior Lozano
CTC-475,-8.104700605473532,-79.0041507065269,Puntos_Paraderos,474,Alfonso Castillo,Junior Lozano
CTC-476,-8.102770099532906,-79.0029400417864,Puntos_Paraderos,475,Alfonso Castillo,Junior Lozano
CTC-477,-8.102780064104909,-79.00312877829212,Puntos_Paraderos,476,Alfonso Castillo,Junior Lozano
DQS-517,-8.10295167757984,-79.00383286467797,Puntos_Paraderos,516,Anthony Alvarado,Junior Lozano
EGR-248,-8.12138622994812,-79.007177060631,Puntos_Paraderos,247,Anthony Alvarado,Junior Lozano
EGR-249,-8.120853196505179,-79.00742903010097,Puntos_Paraderos,248,Anthony Alvarado,Junior Lozano
EGR-250,-8.1203865224046,-79.00846671178775,Puntos_Paraderos,249,Anthony Alvarado,Junior Lozano
EGR-251,-8.11984815750526,-79.00876745719147,Puntos_Paraderos,250,Anthony Alvarado,Junior Lozano
EGR-252,-8.118924439492549,-79.0102077988687,Puntos_Paraderos,251,Anthony Alvarado,Junior Lozano
EGR-253,-8.118618416674549,-79.01029799184536,Puntos_Paraderos,252,Anthony Alvarado,Junior Lozano
EGR-254,-8.117611714148712,-79.01165015725023,Puntos_Paraderos,253,Angela Malca,Junior Lozano
EGR-255,-8.117319287680834,-79.0116183113281,Puntos_Paraderos,254,Angela Malca,Junior Lozano
EGR-256,-8.116405518755435,-79.01283468858011,Puntos_Paraderos,255,Anthony Alvarado,Junior Lozano
EGR-257,-8.116190436607166,-79.01287056338249,Puntos_Paraderos,256,Anthony Alvarado,Junior Lozano
EGR-258,-8.115403130471849,-79.01458449932208,Puntos_Paraderos,257,Anthony Alvarado,Junior Lozano
EGR-259,-8.115082162966573,-79.01464149496293,Puntos_Paraderos,258,Anthony Alvarado,Junior Lozano
EGR-260,-8.114668923552026,-79.01552226080891,Puntos_Paraderos,259,Anthony Alvarado,Junior Lozano
EGR-261,-8.11387762994138,-79.01633497278675,Puntos_Paraderos,260,Anthony Alvarado,Junior Lozano
EGR-262,-8.113277089237227,-79.0171934023009,Puntos_Paraderos,261,Anthony Alvarado,Junior Lozano
EGR-263,-8.111385722310798,-79.01943847020428,Puntos_Paraderos,262,Anthony Alvarado,Junior Lozano
EGR-264,-8.111320100606521,-79.0193179744157,Puntos_Paraderos,263,Anthony Alvarado,Junior Lozano
EGR-265,-8.109236703501589,-79.02112237896706,Puntos_Paraderos,264,Brando Acosta,Junior Lozano
EGR-266,-8.109144237157194,-79.02102140988232,Puntos_Paraderos,265,Brando Acosta,Junior Lozano
EJER-409,-8.097623853056376,-79.01824176610688,Puntos_Paraderos,408,Brando Acosta,Junior Lozano
EJER-410,-8.099841818213305,-79.01932966033182,Puntos_Paraderos,409,Brando Acosta,Junior Lozano
EJER-411,-8.101564214385135,-79.02080722179673,Puntos_Paraderos,410,Brando Acosta,Junior Lozano
ESP-1,-8.111157540903863,-79.03279300754362,Puntos_Paraderos,0,Angela Malca,Junior Lozano
ESP-10,-8.107279013303891,-79.02207456802454,Puntos_Paraderos,9,Angela Malca,Junior Lozano
ESP-11,-8.107067902732153,-79.0225362392202,Puntos_Paraderos,10,Angela Malca,Junior Lozano
ESP-12,-8.105760111376734,-79.02391490008478,Puntos_Paraderos,11,Angela Malca,Junior Lozano
ESP-13,-8.105637637165461,-79.02454420607502,Puntos_Paraderos,12,Angela Malca,Junior Lozano
ESP-14,-8.105614731016711,-79.02755566076272,Puntos_Paraderos,13,Angela Malca,Junior Lozano
ESP-15,-8.105874958957706,-79.02779336682703,Puntos_Paraderos,14,Angela Malca,Junior Lozano
ESP-2,-8.112958605291801,-79.03269950781224,Puntos_Paraderos,1,Angela Malca,Junior Lozano
ESP-3,-8.115472165379344,-79.03130605863205,Puntos_Paraderos,2,Angela Malca,Junior Lozano
ESP-4,-8.116218323095913,-79.03042662529191,Puntos_Paraderos,3,Angela Malca,Junior Lozano
ESP-5,-8.114449198646046,-79.03237257310606,Puntos_Paraderos,4,Angela Malca,Junior Lozano
ESP-6,-8.116416807992143,-79.02883808777436,Puntos_Paraderos,5,Angela Malca,Junior Lozano
ESP-7,-8.116501781092737,-79.02828991335447,Puntos_Paraderos,6,Angela Malca,Junior Lozano
ESP-8,-8.108261836940779,-79.0216366924559,Puntos_Paraderos,7,Angela Malca,Junior Lozano
ESP-9,-8.107882118390009,-79.02196090992871,Puntos_Paraderos,8,Angela Malca,Junior Lozano
ESPIN-508,-8.093382055230236,-79.04332537379393,Puntos_Paraderos,507,Brando Acosta,Junior Lozano
ESPIN-509,-8.095807177113057,-79.04383532374364,Puntos_Paraderos,508,Brando Acosta,Junior Lozano
EV-539,-8.121105159270424,-79.00579490586895,Puntos_Paraderos,538,Gustavo Sevillano,Junior Lozano
EV-540,-8.116904380160582,-79.00263957640432,Puntos_Paraderos,539,Gustavo Sevillano,Junior Lozano
EV-541,-8.114325976933198,-79.00071916548782,Puntos_Paraderos,540,Gustavo Sevillano,Junior Lozano
EV-542,-8.11031686570745,-78.99746549314989,Puntos_Paraderos,541,Gustavo Sevillano,Junior Lozano
EV-543,-8.110186096588437,-78.99748876495723,Puntos_Paraderos,542,Gustavo Sevillano,Junior Lozano
EV-544,-8.114188554820624,-79.00072237595843,Puntos_Paraderos,543,Gustavo Sevillano,Junior Lozano
EV-545,-8.12115027454816,-79.00566860242444,Puntos_Paraderos,544,Gustavo Sevillano,Junior Lozano
EV-546,-8.116678928574183,-79.00261966210454,Puntos_Paraderos,545,Gustavo Sevillano,Junior Lozano
FERMO-481,-8.119455110553107,-79.01758711927725,Puntos_Paraderos,480,Anthony Alvarado,Junior Lozano
FERMO-482,-8.120464163566051,-79.01596537357152,Puntos_Paraderos,481,Anthony Alvarado,Junior Lozano
FERMO-483,-8.120542275374895,-79.01599770328775,Puntos_Paraderos,482,Angela Malca,Junior Lozano
FERMO-484,-8.121310710603385,-79.01449386102202,Puntos_Paraderos,483,Piero Guevara,Junior Lozano
FERMO-485,-8.121440007961764,-79.01468541411852,Puntos_Paraderos,484,Anthony Alvarado,Junior Lozano
FERMO-486,-8.122094885298718,-79.01379492476183,Puntos_Paraderos,485,Angela Malca,Junior Lozano
FEVI-211,-8.10188220032884,-79.00318410545437,Puntos_Paraderos,210,Alfonso Castillo,Junior Lozano
FEVI-212,-8.101939620822488,-79.0032481386838,Puntos_Paraderos,211,Alfonso Castillo,Junior Lozano
FEVI-213,-8.099066609531256,-79.00692311382917,Puntos_Paraderos,212,Alfonso Castillo,Junior Lozano
FEVI-214,-8.09348727566892,-79.02680397457455,Puntos_Paraderos,213,Piero Guevara,Junior Lozano
FEVI-215,-8.093419592675781,-79.027154131648,Puntos_Paraderos,214,Piero Guevara,Junior Lozano
FEVI-216,-8.09280299023681,-79.02396583767795,Puntos_Paraderos,215,Piero Guevara,Junior Lozano
FEVI-217,-8.092843321500585,-79.0236339300404,Puntos_Paraderos,216,Piero Guevara,Junior Lozano
FEVI-218,-8.092119365987681,-79.01988421013398,Puntos_Paraderos,217,Piero Guevara,Junior Lozano
FEVI-219,-8.092267423912737,-79.01992067031155,Puntos_Paraderos,218,Piero Guevara,Junior Lozano
FEVI-220,-8.092869156483225,-79.01776951236802,Puntos_Paraderos,219,Piero Guevara,Junior Lozano
FEVI-221,-8.093457741615202,-79.01615233314547,Puntos_Paraderos,220,Piero Guevara,Junior Lozano
FEVI-222,-8.09417218800203,-79.01530123178772,Puntos_Paraderos,221,Piero Guevara,Junior Lozano
FEVI-223,-8.094983656785251,-79.01383615890094,Puntos_Paraderos,222,Piero Guevara,Junior Lozano
FEVI-224,-8.09559674533677,-79.01313526085664,Puntos_Paraderos,223,Piero Guevara,Junior Lozano
FEVI-225,-8.096556538543664,-79.0112736511372,Puntos_Paraderos,224,Piero Guevara,Junior Lozano
FEVI-226,-8.097167792697672,-79.01064460105367,Puntos_Paraderos,225,Piero Guevara,Junior Lozano
FEVI-227,-8.106669560387157,-78.9994892697516,Puntos_Paraderos,226,Gustavo Sevillano,Junior Lozano
FEVI-228,-8.108361971708712,-78.99724961418943,Puntos_Paraderos,227,Gustavo Sevillano,Junior Lozano
FEVI-229,-8.10645361404721,-78.9994737997669,Puntos_Paraderos,228,Gustavo Sevillano,Junior Lozano
FEVI-230,-8.108174674974856,-78.99711666360149,Puntos_Paraderos,229,Gustavo Sevillano,Junior Lozano
FRAZ-422,-8.115265679182626,-79.01835802195403,Puntos_Paraderos,421,Cristopher Gómez,Junior Lozano
GPRA-420,-8.120353334236297,-79.0192133161398,Puntos_Paraderos,419,Angela Malca,Junior Lozano
GPRA-421,-8.11740990867557,-79.02012158379448,Puntos_Paraderos,420,Angela Malca,Junior Lozano
GUZBA-459,-8.106212530856482,-79.00597293292567,Puntos_Paraderos,458,Alfonso Castillo,Junior Lozano
GUZBA-460,-8.106363224299528,-79.0063226238459,Puntos_Paraderos,459,Alfonso Castillo,Junior Lozano
GUZBA-461,-8.107095117873506,-79.01288565425577,Puntos_Paraderos,460,Brando Acosta,Junior Lozano
HDY-538,-8.091667927323298,-78.99345874462678,Puntos_Paraderos,537,Alfonso Castillo,Junior Lozano
HOND-313,-8.103419156072414,-79.00256491122481,Puntos_Paraderos,312,Piero Guevara,Junior Lozano
HOND-314,-8.103488737478143,-79.00296516320877,Puntos_Paraderos,313,Piero Guevara,Junior Lozano
HOND-315,-8.10659092740667,-79.00383084956952,Puntos_Paraderos,314,Piero Guevara,Junior Lozano
HOND-316,-8.106661921116912,-79.00357267757428,Puntos_Paraderos,315,Piero Guevara,Junior Lozano
HOND-317,-8.108991204824683,-79.0032359248851,Puntos_Paraderos,316,Piero Guevara,Junior Lozano
HOND-318,-8.10896751246898,-79.00343556205439,Puntos_Paraderos,317,Piero Guevara,Junior Lozano
HSJ-231,-8.125304139493709,-79.03561268016223,Puntos_Paraderos,230,Brando Acosta,Junior Lozano
HSJ-232,-8.125252026508747,-79.03536289718136,Puntos_Paraderos,231,Brando Acosta,Junior Lozano
HSJ-233,-8.122920687780931,-79.03467390262108,Puntos_Paraderos,232,Brando Acosta,Junior Lozano
HSJ-234,-8.12225686163589,-79.034187088052,Puntos_Paraderos,233,Brando Acosta,Junior Lozano
HSJ-235,-8.120072861703107,-79.0334940733827,Puntos_Paraderos,234,Brando Acosta,Junior Lozano
HSJ-236,-8.11988234800898,-79.0331822621838,Puntos_Paraderos,235,Brando Acosta,Junior Lozano
HUALL-510,-8.103276458419504,-79.02144684264609,Puntos_Paraderos,509,Brando Acosta,Junior Lozano
HUALL-511,-8.106451187675393,-79.01711717077839,Puntos_Paraderos,510,Brando Acosta,Junior Lozano
HUAS-443,-8.091732322144447,-78.99586099987634,Puntos_Paraderos,442,Alfonso Castillo,Junior Lozano
HUAS-444,-8.09019267182634,-78.99537256405335,Puntos_Paraderos,443,Alfonso Castillo,Junior Lozano
HUAY-494,-8.119807669552044,-79.02081426181266,Puntos_Paraderos,493,Angela Malca,Junior Lozano
HUAY-495,-8.117331572276239,-79.02206048761593,Puntos_Paraderos,494,Angela Malca,Junior Lozano
IN-167,-8.117565022047078,-79.02423125181582,Puntos_Paraderos,166,Gustavo Sevillano,Junior Lozano
IN-168,-8.117219168817817,-79.02412730951005,Puntos_Paraderos,167,Gustavo Sevillano,Junior Lozano
IN-169,-8.115362842373305,-79.02210740551274,Puntos_Paraderos,168,Gustavo Sevillano,Junior Lozano
IN-170,-8.115047145879457,-79.02201614527674,Puntos_Paraderos,169,Gustavo Sevillano,Junior Lozano
IN-171,-8.113093271454696,-79.0201808417875,Puntos_Paraderos,170,Gustavo Sevillano,Junior Lozano
JEN-140,-8.11292535145817,-79.0342058646311,Puntos_Paraderos,139,Cristopher Gómez,Junior Lozano
JEN-141,-8.111255654141887,-79.03640683260753,Puntos_Paraderos,140,Cristopher Gómez,Junior Lozano
JEN-142,-8.110903620926642,-79.03663727768085,Puntos_Paraderos,141,Cristopher Gómez,Junior Lozano
JEN-143,-8.109528460990777,-79.03890811124936,Puntos_Paraderos,142,Cristopher Gómez,Junior Lozano
JEN-144,-8.109394939005654,-79.03969050965942,Puntos_Paraderos,143,Cristopher Gómez,Junior Lozano
JEN-145,-8.108616698860361,-79.04134515077442,Puntos_Paraderos,144,Cristopher Gómez,Junior Lozano
JEN-146,-8.108478003218725,-79.04219209110443,Puntos_Paraderos,145,Cristopher Gómez,Junior Lozano
JEN-147,-8.107820448545953,-79.043575386382,Puntos_Paraderos,146,Cristopher Gómez,Junior Lozano
JEN-148,-8.107603297244173,-79.04465075947302,Puntos_Paraderos,147,Cristopher Gómez,Junior Lozano
JEN-149,-8.107005746551557,-79.04604613355767,Puntos_Paraderos,148,Cristopher Gómez,Junior Lozano
JEN-150,-8.102341919770081,-79.05123393213593,Puntos_Paraderos,149,Cristopher Gómez,Junior Lozano
JOIN-464,-8.126935204390959,-79.02074988683836,Puntos_Paraderos,463,Piero Guevara,Junior Lozano
JOIN-465,-8.125170043335693,-79.01913822093154,Puntos_Paraderos,464,Piero Guevara,Junior Lozano
JOIN-466,-8.122431776759466,-79.0148852392597,Puntos_Paraderos,465,Anthony Alvarado,Junior Lozano
JOIN-467,-8.123682756637765,-79.01627831571584,Puntos_Paraderos,466,Anthony Alvarado,Junior Lozano
JOIN-468,-8.124413289314505,-79.01805055270073,Puntos_Paraderos,467,Anthony Alvarado,Junior Lozano
JOSA-520,-8.109998128537233,-79.01993483541312,Puntos_Paraderos,519,Brando Acosta,Junior Lozano
JPT-127,-8.115994941329067,-79.03754856270656,Puntos_Paraderos,126,Angela Malca,Junior Lozano
JPT-128,-8.115514988636031,-79.03680056449497,Puntos_Paraderos,127,Angela Malca,Junior Lozano
JPT-129,-8.1135319783798,-79.03503768885624,Puntos_Paraderos,128,Angela Malca,Junior Lozano
JPT-130,-8.118037368381906,-79.03897557349283,Puntos_Paraderos,129,Angela Malca,Junior Lozano
JPT-131,-8.117924047457054,-79.03918202975038,Puntos_Paraderos,130,Angela Malca,Junior Lozano
JPT-132,-8.123317320925675,-79.04384739267668,Puntos_Paraderos,131,Angela Malca,Junior Lozano
JPT-133,-8.120495394651451,-79.04142133988941,Puntos_Paraderos,132,Angela Malca,Junior Lozano
JPT-134,-8.12064475048898,-79.04126912189702,Puntos_Paraderos,133,Angela Malca,Junior Lozano
JPT-135,-8.12343716757345,-79.04363457917816,Puntos_Paraderos,134,Angela Malca,Junior Lozano
JPT-136,-8.125770264822329,-79.04563197343043,Puntos_Paraderos,135,Angela Malca,Junior Lozano
JPT-137,-8.111732755846294,-79.0336570111902,Puntos_Paraderos,136,Angela Malca,Junior Lozano
JPT-138,-8.112164587752765,-79.03425280764091,Puntos_Paraderos,137,Angela Malca,Junior Lozano
JPT-139,-8.113598819682144,-79.03546049326494,Puntos_Paraderos,138,Angela Malca,Junior Lozano
JUL-435,-8.119551756559487,-79.02644093242374,Puntos_Paraderos,434,Darwin Agreda,Junior Lozano
JUL-436,-8.117587809085263,-79.0288675945266,Puntos_Paraderos,435,Darwin Agreda,Junior Lozano
JUL-437,-8.120033947960323,-79.02562080495754,Puntos_Paraderos,436,Darwin Agreda,Junior Lozano
JUL-438,-8.120796443441943,-79.02500789695443,Puntos_Paraderos,437,Darwin Agreda,Junior Lozano
JUL-439,-8.118235596687914,-79.02775415057204,Puntos_Paraderos,438,Darwin Agreda,Junior Lozano
JUL-440,-8.118449802500148,-79.02776252190114,Puntos_Paraderos,439,Darwin Agreda,Junior Lozano
JUN-283,-8.10785630361905,-79.02121326921379,Puntos_Paraderos,282,Angela Malca,Junior Lozano
JUN-284,-8.105815272167945,-79.01877446200966,Puntos_Paraderos,283,Angela Malca,Junior Lozano
JUN-285,-8.104033513172185,-79.01724759641237,Puntos_Paraderos,284,Angela Malca,Junior Lozano
JUN-286,-8.102107644323285,-79.01518095253547,Puntos_Paraderos,285,Angela Malca,Junior Lozano
LAM-412,-8.126894654065964,-79.02211614063948,Puntos_Paraderos,411,Angela Malca,Junior Lozano
LAM-413,-8.12659327559896,-79.02234982590006,Puntos_Paraderos,412,Angela Malca,Junior Lozano
LAM-414,-8.124376781827053,-79.0228416804478,Puntos_Paraderos,413,Angela Malca,Junior Lozano
LAM-415,-8.124744874560749,-79.02292516448132,Puntos_Paraderos,414,Angela Malca,Junior Lozano
LAM-416,-8.129276754992103,-79.0213849033977,Puntos_Paraderos,415,Angela Malca,Junior Lozano
LAM-417,-8.129316587808114,-79.02151331463695,Puntos_Paraderos,416,Angela Malca,Junior Lozano
LIVP-514,-8.103974772738283,-79.04280445663557,Puntos_Paraderos,513,Brando Acosta,Junior Lozano
LUSE-500,-8.103083454400998,-79.00859278092238,Puntos_Paraderos,499,Alfonso Castillo,Junior Lozano
LUSE-501,-8.103079467297713,-79.00865748919986,Puntos_Paraderos,500,Alfonso Castillo,Junior Lozano
MAN-512,-8.101795894278965,-79.02123470024284,Puntos_Paraderos,511,Brando Acosta,Junior Lozano
MANT-100,-8.103936334018858,-79.03734747799294,Puntos_Paraderos,99,Anthony Alvarado,Junior Lozano
MANT-101,-8.102650057712449,-79.03985222762007,Puntos_Paraderos,100,Anthony Alvarado,Junior Lozano
MANT-102,-8.102827347563213,-79.03928976296328,Puntos_Paraderos,101,Andrea Jimenez,Junior Lozano
MANT-103,-8.104271405825923,-79.03643679288575,Puntos_Paraderos,102,Andrea Jimenez,Junior Lozano
MANT-104,-8.100805701888435,-79.0519868773742,Puntos_Paraderos,103,Gustavo Sevillano,Junior Lozano
MANT-105,-8.101197180608862,-79.04586810405563,Puntos_Paraderos,104,Gustavo Sevillano,Junior Lozano
MANT-106,-8.101138227566388,-79.0459359358116,Puntos_Paraderos,105,Gustavo Sevillano,Junior Lozano
MANT-107,-8.102064923903162,-79.04130018678897,Puntos_Paraderos,106,Gustavo Sevillano,Junior Lozano
MANT-108,-8.101828490079411,-79.04319638298934,Puntos_Paraderos,107,Gustavo Sevillano,junior Lozano
MANT-109,-8.101625094399843,-79.04367026945685,Puntos_Paraderos,108,Chris Larco,Junior Lozano
MANT-110,-8.10071046095948,-79.0510691670251,Puntos_Paraderos,109,Gustavo Sevillano,junior Lozano
MANT-111,-8.100886403666987,-79.04907756689802,Puntos_Paraderos,110,Gustavo Sevillano,junior Lozano
MANT-112,-8.100868799383191,-79.05354039418275,Puntos_Paraderos,111,Gustavo Sevillano,junior Lozano
MANT-113,-8.10097180108139,-79.05510830848858,Puntos_Paraderos,112,Chris Larco,Junior Lozano
MANT-114,-8.100727506920926,-79.04880691808907,Puntos_Paraderos,113,Chris Larco,Junior Lozano
MARVA-518,-8.128106784635508,-79.0205299503815,Puntos_Paraderos,517,Piero Guevara,Junior Lozano
MAVE-351,-8.101313451837282,-79.03519467743273,Puntos_Paraderos,350,Piero Guevara,Junior Lozano
MAVE-352,-8.102307734711902,-79.03440602261357,Puntos_Paraderos,351,Piero Guevara,Junior Lozano
MAVE-353,-8.102630405511896,-79.03348400691297,Puntos_Paraderos,352,Piero Guevara,Junior Lozano
MAVE-354,-8.103344378551446,-79.03249496384132,Puntos_Paraderos,353,Angela Malca,Junior Lozano
